date,checkout_id,is_checkout,qty,unit_price
2025-02-01,1474570,0,0,Rp 25.000
2025-02-01,1765238,0,0,Rp 25.000
2025-02-01,1778302,0,0,Rp 25.000
2025-02-01,1832798,0,0,Rp 25.000
2025-02-01,2451404,0,0,Rp 25.000
2025-02-01,2534089,0,0,Rp 25.000
2025-02-01,2681185,0,0,Rp 25.000
2025-02-01,2761892,1,6,Rp 25.000
2025-02-01,2812470,0,0,Rp 25.000
2025-02-01,2945075,0,0,Rp 25.000
2025-02-01,3032860,0,0,Rp 25.000
2025-02-01,3155530,0,0,Rp 25.000
2025-02-01,3311632,0,0,Rp 25.000
2025-02-01,3340002,0,0,Rp 25.000
2025-02-01,3832358,0,0,Rp 25.000
2025-02-01,4120929,0,0,Rp 25.000
2025-02-01,4506414,0,0,Rp 25.000
2025-02-01,4979674,0,0,Rp 25.000
2025-02-01,5035504,0,0,Rp 25.000
2025-02-01,5221449,0,0,Rp 25.000
2025-02-01,5531799,0,0,Rp 25.000
2025-02-01,5565610,0,0,Rp 25.000
2025-02-01,5776337,0,0,Rp 25.000
2025-02-01,5908802,0,0,Rp 25.000
2025-02-01,6273363,0,0,Rp 25.000
2025-02-01,6316895,0,0,Rp 25.000
2025-02-01,6650769,0,0,Rp 25.000
2025-02-01,6755158,0,0,Rp 25.000
2025-02-01,7086248,1,8,Rp 25.000
2025-02-01,7210637,0,0,Rp 25.000
2025-02-01,7306059,0,0,Rp 25.000
2025-02-01,7347477,0,0,Rp 25.000
2025-02-01,7397750,0,0,Rp 25.000
2025-02-01,7459075,0,0,Rp 25.000
2025-02-01,7702721,0,0,Rp 25.000
2025-02-01,7792773,0,0,Rp 25.000
2025-02-01,7878022,0,0,Rp 25.000
2025-02-01,7913695,0,0,Rp 25.000
2025-02-01,7992121,0,0,Rp 25.000
2025-02-01,8072075,0,0,Rp 25.000
2025-02-01,8151448,0,0,Rp 25.000
2025-02-01,8242066,0,0,Rp 25.000
2025-02-01,8305729,0,0,Rp 25.000
2025-02-01,8427043,0,0,Rp 25.000
2025-02-01,8429279,0,0,Rp 25.000
2025-02-01,8470858,1,4,Rp 25.000
2025-02-01,8492591,0,0,Rp 25.000
2025-02-01,8544109,0,0,Rp 25.000
2025-02-01,8600315,0,0,Rp 25.000
2025-02-01,8785725,0,0,Rp 25.000
2025-02-01,8909178,0,0,Rp 25.000
2025-02-01,9015551,0,0,Rp 25.000
2025-02-01,9022178,0,0,Rp 25.000
2025-02-01,9171308,1,3,Rp 25.000
2025-02-01,9320572,0,0,Rp 25.000
2025-02-01,9330165,0,0,Rp 25.000
2025-02-01,9482367,0,0,Rp 25.000
2025-02-01,9560616,0,0,Rp 25.000
2025-02-01,9588688,0,0,Rp 25.000
2025-02-01,9639150,0,0,Rp 25.000
2025-02-01,9715606,0,0,Rp 25.000
2025-02-01,9846986,0,0,Rp 25.000
2025-02-01,9867244,0,0,Rp 25.000
2025-02-02,1060482,0,0,Rp 25.000
2025-02-02,1329019,0,0,Rp 25.000
2025-02-02,1415924,0,0,Rp 25.000
2025-02-02,1462462,0,0,Rp 25.000
2025-02-02,1505083,0,0,Rp 25.000
2025-02-02,1622867,0,0,Rp 25.000
2025-02-02,1903046,0,0,Rp 25.000
2025-02-02,1921279,1,2,Rp 25.000
2025-02-02,2003040,0,0,Rp 25.000
2025-02-02,2106128,1,2,Rp 25.000
2025-02-02,2356012,0,0,Rp 25.000
2025-02-02,2380772,1,2,Rp 25.000
2025-02-02,2473146,0,0,Rp 25.000
2025-02-02,2673025,0,0,Rp 25.000
2025-02-02,3101682,0,0,Rp 25.000
2025-02-02,3364105,1,3,Rp 25.000
2025-02-02,3484453,1,1,Rp 25.000
2025-02-02,3494140,0,0,Rp 25.000
2025-02-02,3517926,0,0,Rp 25.000
2025-02-02,3608470,0,0,Rp 25.000
2025-02-02,3644851,0,0,Rp 25.000
2025-02-02,3791346,0,0,Rp 25.000
2025-02-02,3927025,0,0,Rp 25.000
2025-02-02,4035533,0,0,Rp 25.000
2025-02-02,4039983,0,0,Rp 25.000
2025-02-02,4102893,1,4,Rp 25.000
2025-02-02,4119058,0,0,Rp 25.000
2025-02-02,4413506,0,0,Rp 25.000
2025-02-02,4419933,0,0,Rp 25.000
2025-02-02,4647076,0,0,Rp 25.000
2025-02-02,4885276,0,0,Rp 25.000
2025-02-02,4939423,0,0,Rp 25.000
2025-02-02,5027705,0,0,Rp 25.000
2025-02-02,5186339,1,1,Rp 25.000
2025-02-02,5249623,1,2,Rp 25.000
2025-02-02,5270066,1,5,Rp 25.000
2025-02-02,5294746,0,0,Rp 25.000
2025-02-02,5418147,0,0,Rp 25.000
2025-02-02,5510603,0,0,Rp 25.000
2025-02-02,5726990,1,2,Rp 25.000
2025-02-02,5887875,0,0,Rp 25.000
2025-02-02,6121314,0,0,Rp 25.000
2025-02-02,6157407,0,0,Rp 25.000
2025-02-02,6368346,0,0,Rp 25.000
2025-02-02,6418812,1,2,Rp 25.000
2025-02-02,6437499,0,0,Rp 25.000
2025-02-02,6441689,0,0,Rp 25.000
2025-02-02,6533762,0,0,Rp 25.000
2025-02-02,6579278,0,0,Rp 25.000
2025-02-02,6581993,0,0,Rp 25.000
2025-02-02,6726957,0,0,Rp 25.000
2025-02-02,7040200,0,0,Rp 25.000
2025-02-02,7139765,0,0,Rp 25.000
2025-02-02,7174347,0,0,Rp 25.000
2025-02-02,7228835,0,0,Rp 25.000
2025-02-02,7416215,0,0,Rp 25.000
2025-02-02,7538368,0,0,Rp 25.000
2025-02-02,7585512,0,0,Rp 25.000
2025-02-02,7679449,0,0,Rp 25.000
2025-02-02,7865138,0,0,Rp 25.000
2025-02-02,8103107,0,0,Rp 25.000
2025-02-02,8282054,0,0,Rp 25.000
2025-02-02,8675139,0,0,Rp 25.000
2025-02-02,8689579,1,1,Rp 25.000
2025-02-02,8706979,0,0,Rp 25.000
2025-02-02,9010298,0,0,Rp 25.000
2025-02-02,9082091,0,0,Rp 25.000
2025-02-02,9208529,0,0,Rp 25.000
2025-02-02,9400582,1,2,Rp 25.000
2025-02-02,9629508,0,0,Rp 25.000
2025-02-02,9638466,1,2,Rp 25.000
2025-02-03,1002292,0,0,Rp 25.000
2025-02-03,1087445,0,0,Rp 25.000
2025-02-03,1146073,1,1,Rp 25.000
2025-02-03,1209707,0,0,Rp 25.000
2025-02-03,1444066,0,0,Rp 25.000
2025-02-03,1853070,0,0,Rp 25.000
2025-02-03,1858698,0,0,Rp 25.000
2025-02-03,1912867,0,0,Rp 25.000
2025-02-03,2076159,0,0,Rp 25.000
2025-02-03,2143542,0,0,Rp 25.000
2025-02-03,2280778,0,0,Rp 25.000
2025-02-03,2354649,0,0,Rp 25.000
2025-02-03,2375053,0,0,Rp 25.000
2025-02-03,2595832,0,0,Rp 25.000
2025-02-03,2606413,0,0,Rp 25.000
2025-02-03,2684963,0,0,Rp 25.000
2025-02-03,2693296,1,6,Rp 25.000
2025-02-03,2735686,0,0,Rp 25.000
2025-02-03,2754218,0,0,Rp 25.000
2025-02-03,2806332,0,0,Rp 25.000
2025-02-03,2977449,1,1,Rp 25.000
2025-02-03,3025813,0,0,Rp 25.000
2025-02-03,3099792,0,0,Rp 25.000
2025-02-03,3159307,0,0,Rp 25.000
2025-02-03,3213558,0,0,Rp 25.000
2025-02-03,3470763,0,0,Rp 25.000
2025-02-03,3853316,0,0,Rp 25.000
2025-02-03,4151650,0,0,Rp 25.000
2025-02-03,4225622,0,0,Rp 25.000
2025-02-03,4328834,0,0,Rp 25.000
2025-02-03,4372667,0,0,Rp 25.000
2025-02-03,4376126,0,0,Rp 25.000
2025-02-03,4657879,0,0,Rp 25.000
2025-02-03,4682049,0,0,Rp 25.000
2025-02-03,4739688,1,1,Rp 25.000
2025-02-03,4838965,0,0,Rp 25.000
2025-02-03,5335489,0,0,Rp 25.000
2025-02-03,5429766,0,0,Rp 25.000
2025-02-03,5543581,0,0,Rp 25.000
2025-02-03,5730660,0,0,Rp 25.000
2025-02-03,5762015,0,0,Rp 25.000
2025-02-03,6156033,0,0,Rp 25.000
2025-02-03,6222922,0,0,Rp 25.000
2025-02-03,6412003,0,0,Rp 25.000
2025-02-03,6667638,0,0,Rp 25.000
2025-02-03,7033321,0,0,Rp 25.000
2025-02-03,7155763,0,0,Rp 25.000
2025-02-03,7243141,0,0,Rp 25.000
2025-02-03,7299029,0,0,Rp 25.000
2025-02-03,7307428,1,-1,Rp 25.000
2025-02-03,7353981,0,0,Rp 25.000
2025-02-03,7467816,0,0,Rp 25.000
2025-02-03,7614423,1,2,Rp 25.000
2025-02-03,7688517,0,0,Rp 25.000
2025-02-03,7721163,0,0,Rp 25.000
2025-02-03,7814426,0,0,Rp 25.000
2025-02-03,8024006,0,0,Rp 25.000
2025-02-03,8477049,0,0,Rp 25.000
2025-02-03,8613174,1,3,Rp 25.000
2025-02-03,8671363,0,0,Rp 25.000
2025-02-03,8787828,0,0,Rp 25.000
2025-02-03,8864271,0,0,Rp 25.000
2025-02-03,8883611,0,0,Rp 25.000
2025-02-03,9017964,0,0,Rp 25.000
2025-02-03,9063113,0,0,Rp 25.000
2025-02-03,9089031,0,0,Rp 25.000
2025-02-03,9181086,0,0,Rp 25.000
2025-02-03,9221070,0,0,Rp 25.000
2025-02-03,9659977,0,0,Rp 25.000
2025-02-03,9839580,0,0,Rp 25.000
2025-02-03,9905566,0,0,Rp 25.000
2025-02-03,9945056,0,0,Rp 25.000
2025-02-04,1009597,0,0,Rp 25.000
2025-02-04,1074258,0,0,Rp 25.000
2025-02-04,1300928,0,0,Rp 25.000
2025-02-04,1630733,0,0,Rp 25.000
2025-02-04,1824169,0,0,Rp 25.000
2025-02-04,1868857,0,0,Rp 25.000
2025-02-04,2118765,1,1,Rp 25.000
2025-02-04,2266379,1,3,Rp 25.000
2025-02-04,2314217,1,1,Rp 25.000
2025-02-04,2478543,1,2,Rp 25.000
2025-02-04,2488376,1,1,Rp 25.000
2025-02-04,2683825,0,0,Rp 25.000
2025-02-04,2805340,0,0,Rp 25.000
2025-02-04,3131775,1,4,Rp 25.000
2025-02-04,3160869,1,1,Rp 25.000
2025-02-04,3210432,0,0,Rp 25.000
2025-02-04,3239575,0,0,Rp 25.000
2025-02-04,3485050,0,0,Rp 25.000
2025-02-04,4169544,0,0,Rp 25.000
2025-02-04,4283048,0,0,Rp 25.000
2025-02-04,4386687,0,0,Rp 25.000
2025-02-04,4481402,0,0,Rp 25.000
2025-02-04,4538924,0,0,Rp 25.000
2025-02-04,4583860,0,0,Rp 25.000
2025-02-04,4702009,0,0,Rp 25.000
2025-02-04,5067409,1,3,Rp 25.000
2025-02-04,5123273,0,0,Rp 25.000
2025-02-04,5191320,0,0,Rp 25.000
2025-02-04,5450189,0,0,Rp 25.000
2025-02-04,5571116,1,7,Rp 25.000
2025-02-04,6119428,0,0,Rp 25.000
2025-02-04,6374274,0,0,Rp 25.000
2025-02-04,6703191,0,0,Rp 25.000
2025-02-04,6781847,0,0,Rp 25.000
2025-02-04,6905611,0,0,Rp 25.000
2025-02-04,6980187,0,0,Rp 25.000
2025-02-04,7390614,0,0,Rp 25.000
2025-02-04,7514358,0,0,Rp 25.000
2025-02-04,7624172,1,3,Rp 25.000
2025-02-04,7824432,0,0,Rp 25.000
2025-02-04,7905964,0,0,Rp 25.000
2025-02-04,7924753,1,1,Rp 25.000
2025-02-04,8336410,0,0,Rp 25.000
2025-02-04,8442697,0,0,Rp 25.000
2025-02-04,8672874,0,0,Rp 25.000
2025-02-04,8823914,0,0,Rp 25.000
2025-02-04,8874753,1,1,Rp 25.000
2025-02-04,8933731,0,0,Rp 25.000
2025-02-04,9381646,0,0,Rp 25.000
2025-02-04,9467828,0,0,Rp 25.000
2025-02-04,9790467,0,0,Rp 25.000
2025-02-04,9820378,0,0,Rp 25.000
2025-02-04,9901843,0,0,Rp 25.000
2025-02-04,9964168,0,0,Rp 25.000
2025-02-05,1144939,0,0,Rp 25.000
2025-02-05,1336507,1,1,Rp 25.000
2025-02-05,1796135,0,0,Rp 25.000
2025-02-05,1843320,0,0,Rp 25.000
2025-02-05,1966477,0,0,Rp 25.000
2025-02-05,2034841,0,0,Rp 25.000
2025-02-05,2083287,0,0,Rp 25.000
2025-02-05,2160318,0,0,Rp 25.000
2025-02-05,2202094,0,0,Rp 25.000
2025-02-05,2228565,1,3,Rp 25.000
2025-02-05,2277086,0,0,Rp 25.000
2025-02-05,2296880,0,0,Rp 25.000
2025-02-05,2306134,0,0,Rp 25.000
2025-02-05,2410892,0,0,Rp 25.000
2025-02-05,2546436,0,0,Rp 25.000
2025-02-05,2633348,0,0,Rp 25.000
2025-02-05,2858569,0,0,Rp 25.000
2025-02-05,2882589,1,1,Rp 25.000
2025-02-05,3340329,0,0,Rp 25.000
2025-02-05,3382728,0,0,Rp 25.000
2025-02-05,3468548,0,0,Rp 25.000
2025-02-05,3492053,1,1,Rp 25.000
2025-02-05,3713629,0,0,Rp 25.000
2025-02-05,3784932,0,0,Rp 25.000
2025-02-05,3876572,0,0,Rp 25.000
2025-02-05,3976492,0,0,Rp 25.000
2025-02-05,4190433,0,0,Rp 25.000
2025-02-05,4258570,0,0,Rp 25.000
2025-02-05,4312532,0,0,Rp 25.000
2025-02-05,4399866,0,0,Rp 25.000
2025-02-05,4492231,0,0,Rp 25.000
2025-02-05,4807457,0,0,Rp 25.000
2025-02-05,4899401,0,0,Rp 25.000
2025-02-05,4955817,0,0,Rp 25.000
2025-02-05,5002249,1,1,Rp 25.000
2025-02-05,5010769,1,1,Rp 25.000
2025-02-05,5100232,0,0,Rp 25.000
2025-02-05,5223419,0,0,Rp 25.000
2025-02-05,5454681,0,0,Rp 25.000
2025-02-05,5548708,1,8,Rp 25.000
2025-02-05,5568932,0,0,Rp 25.000
2025-02-05,5617430,0,0,Rp 25.000
2025-02-05,5730241,1,2,Rp 25.000
2025-02-05,5869556,0,0,Rp 25.000
2025-02-05,6141369,0,0,Rp 25.000
2025-02-05,6321720,0,0,Rp 25.000
2025-02-05,6562119,0,0,Rp 25.000
2025-02-05,6633274,0,0,Rp 25.000
2025-02-05,6664568,0,0,Rp 25.000
2025-02-05,6688115,1,1,Rp 25.000
2025-02-05,6702224,0,0,Rp 25.000
2025-02-05,6936018,0,0,Rp 25.000
2025-02-05,6950544,0,0,Rp 25.000
2025-02-05,7017288,0,0,Rp 25.000
2025-02-05,7069319,0,0,Rp 25.000
2025-02-05,7163952,0,0,Rp 25.000
2025-02-05,7165461,0,0,Rp 25.000
2025-02-05,7277808,0,0,Rp 25.000
2025-02-05,7310591,0,0,Rp 25.000
2025-02-05,7450318,0,0,Rp 25.000
2025-02-05,7487837,0,0,Rp 25.000
2025-02-05,7533351,0,0,Rp 25.000
2025-02-05,7541026,0,0,Rp 25.000
2025-02-05,7643425,0,0,Rp 25.000
2025-02-05,7668075,0,0,Rp 25.000
2025-02-05,7742578,0,0,Rp 25.000
2025-02-05,7803298,0,0,Rp 25.000
2025-02-05,7863243,0,0,Rp 25.000
2025-02-05,8110627,0,0,Rp 25.000
2025-02-05,8149904,0,0,Rp 25.000
2025-02-05,8197752,0,0,Rp 25.000
2025-02-05,8226031,0,0,Rp 25.000
2025-02-05,8422951,0,0,Rp 25.000
2025-02-05,8474255,0,0,Rp 25.000
2025-02-05,8489582,0,0,Rp 25.000
2025-02-05,8716630,1,2,Rp 25.000
2025-02-05,8899028,1,3,Rp 25.000
2025-02-05,8973154,0,0,Rp 25.000
2025-02-05,9033223,0,0,Rp 25.000
2025-02-05,9061117,1,2,Rp 25.000
2025-02-05,9327764,0,0,Rp 25.000
2025-02-05,9404204,0,0,Rp 25.000
2025-02-05,9743991,1,1,Rp 25.000
2025-02-05,9765257,0,0,Rp 25.000
2025-02-06,1008451,0,0,Rp 25.000
2025-02-06,1102075,0,0,Rp 25.000
2025-02-06,1171819,0,0,Rp 25.000
2025-02-06,1256140,0,0,Rp 25.000
2025-02-06,1373089,1,1,Rp 25.000
2025-02-06,1568099,0,0,Rp 25.000
2025-02-06,1654276,0,0,Rp 25.000
2025-02-06,2338387,0,0,Rp 25.000
2025-02-06,2406608,0,0,Rp 25.000
2025-02-06,2476813,0,0,Rp 25.000
2025-02-06,2482188,0,0,Rp 25.000
2025-02-06,2758645,0,0,Rp 25.000
2025-02-06,3026506,0,0,Rp 25.000
2025-02-06,3420951,1,3,Rp 25.000
2025-02-06,3444594,0,0,Rp 25.000
2025-02-06,3768002,0,0,Rp 25.000
2025-02-06,3817698,0,0,Rp 25.000
2025-02-06,3847347,0,0,Rp 25.000
2025-02-06,3850738,0,0,Rp 25.000
2025-02-06,3859442,1,8,Rp 25.000
2025-02-06,3907009,0,0,Rp 25.000
2025-02-06,4066466,0,0,Rp 25.000
2025-02-06,4079296,0,0,Rp 25.000
2025-02-06,4101547,0,0,Rp 25.000
2025-02-06,4252581,0,0,Rp 25.000
2025-02-06,4271445,0,0,Rp 25.000
2025-02-06,4387215,1,1,Rp 25.000
2025-02-06,4492108,0,0,Rp 25.000
2025-02-06,4613176,0,0,Rp 25.000
2025-02-06,4741211,0,0,Rp 25.000
2025-02-06,4794813,0,0,Rp 25.000
2025-02-06,4863505,0,0,Rp 25.000
2025-02-06,4902612,1,2,Rp 25.000
2025-02-06,5029688,0,0,Rp 25.000
2025-02-06,5184812,0,0,Rp 25.000
2025-02-06,5223472,0,0,Rp 25.000
2025-02-06,5246699,0,0,Rp 25.000
2025-02-06,5369870,0,0,Rp 25.000
2025-02-06,5419077,0,0,Rp 25.000
2025-02-06,5631904,0,0,Rp 25.000
2025-02-06,5650005,0,0,Rp 25.000
2025-02-06,5710040,0,0,Rp 25.000
2025-02-06,5855669,0,0,Rp 25.000
2025-02-06,5861904,0,0,Rp 25.000
2025-02-06,5900751,1,1,Rp 25.000
2025-02-06,6021408,0,0,Rp 25.000
2025-02-06,6175399,0,0,Rp 25.000
2025-02-06,6253677,0,0,Rp 25.000
2025-02-06,6281955,0,0,Rp 25.000
2025-02-06,6421367,0,0,Rp 25.000
2025-02-06,6629859,0,0,Rp 25.000
2025-02-06,6891763,1,2,Rp 25.000
2025-02-06,7566992,0,0,Rp 25.000
2025-02-06,7615900,1,2,Rp 25.000
2025-02-06,7768836,0,0,Rp 25.000
2025-02-06,7807476,0,0,Rp 25.000
2025-02-06,7827515,0,0,Rp 25.000
2025-02-06,7849211,0,0,Rp 25.000
2025-02-06,7883367,0,0,Rp 25.000
2025-02-06,7915327,1,1,Rp 25.000
2025-02-06,7933894,0,0,Rp 25.000
2025-02-06,8247561,1,2,Rp 25.000
2025-02-06,8360741,0,0,Rp 25.000
2025-02-06,8429339,0,0,Rp 25.000
2025-02-06,8464239,0,0,Rp 25.000
2025-02-06,8641741,0,0,Rp 25.000
2025-02-06,9068353,0,0,Rp 25.000
2025-02-06,9354154,0,0,Rp 25.000
2025-02-06,9462394,0,0,Rp 25.000
2025-02-06,9588959,0,0,Rp 25.000
2025-02-06,9589964,0,0,Rp 25.000
2025-02-06,9678105,0,0,Rp 25.000
2025-02-06,9682591,0,0,Rp 25.000
2025-02-06,9802025,0,0,Rp 25.000
2025-02-06,9818662,0,0,Rp 25.000
2025-02-07,1039826,0,0,Rp 25.000
2025-02-07,1181269,0,0,Rp 25.000
2025-02-07,1498983,0,0,Rp 25.000
2025-02-07,1514617,0,0,Rp 25.000
2025-02-07,1578892,0,0,Rp 25.000
2025-02-07,1604864,0,0,Rp 25.000
2025-02-07,1866019,0,0,Rp 25.000
2025-02-07,1970699,1,1,Rp 25.000
2025-02-07,2021408,0,0,Rp 25.000
2025-02-07,2039694,0,0,Rp 25.000
2025-02-07,2169031,0,0,Rp 25.000
2025-02-07,2212723,0,0,Rp 25.000
2025-02-07,2273515,0,0,Rp 25.000
2025-02-07,2331625,0,0,Rp 25.000
2025-02-07,2708633,1,1,Rp 25.000
2025-02-07,2896343,0,0,Rp 25.000
2025-02-07,3092482,0,0,Rp 25.000
2025-02-07,3381324,0,0,Rp 25.000
2025-02-07,3873357,0,0,Rp 25.000
2025-02-07,3914055,1,1,Rp 25.000
2025-02-07,4222285,0,0,Rp 25.000
2025-02-07,4276564,0,0,Rp 25.000
2025-02-07,4408078,0,0,Rp 25.000
2025-02-07,4510980,0,0,Rp 25.000
2025-02-07,4658813,0,0,Rp 25.000
2025-02-07,4838994,0,0,Rp 25.000
2025-02-07,4872288,1,4,Rp 25.000
2025-02-07,4971517,0,0,Rp 25.000
2025-02-07,4990865,0,0,Rp 25.000
2025-02-07,5043530,0,0,Rp 25.000
2025-02-07,5141215,0,0,Rp 25.000
2025-02-07,5445339,0,0,Rp 25.000
2025-02-07,5463191,0,0,Rp 25.000
2025-02-07,5547796,0,0,Rp 25.000
2025-02-07,5714140,1,2,Rp 25.000
2025-02-07,5798711,0,0,Rp 25.000
2025-02-07,5986988,1,5,Rp 25.000
2025-02-07,6145668,1,2,Rp 25.000
2025-02-07,6267530,0,0,Rp 25.000
2025-02-07,6306483,1,1,Rp 25.000
2025-02-07,6418479,1,4,Rp 25.000
2025-02-07,6708942,0,0,Rp 25.000
2025-02-07,6757676,1,2,Rp 25.000
2025-02-07,6859972,0,0,Rp 25.000
2025-02-07,7038196,0,0,Rp 25.000
2025-02-07,7100037,0,0,Rp 25.000
2025-02-07,7156816,0,0,Rp 25.000
2025-02-07,7181454,1,1,Rp 25.000
2025-02-07,7335159,0,0,Rp 25.000
2025-02-07,7467037,0,0,Rp 25.000
2025-02-07,7501081,0,0,Rp 25.000
2025-02-07,7658996,0,0,Rp 25.000
2025-02-07,7784122,0,0,Rp 25.000
2025-02-07,7787425,1,1,Rp 25.000
2025-02-07,7801885,0,0,Rp 25.000
2025-02-07,7829600,0,0,Rp 25.000
2025-02-07,8057868,0,0,Rp 25.000
2025-02-07,8148144,1,3,Rp 25.000
2025-02-07,8415543,0,0,Rp 25.000
2025-02-07,8494007,0,0,Rp 25.000
2025-02-07,8514807,0,0,Rp 25.000
2025-02-07,8560710,0,0,Rp 25.000
2025-02-07,8571864,0,0,Rp 25.000
2025-02-07,8904080,0,0,Rp 25.000
2025-02-07,8984085,0,0,Rp 25.000
2025-02-07,9002785,0,0,Rp 25.000
2025-02-07,9258946,0,0,Rp 25.000
2025-02-07,9270520,0,0,Rp 25.000
2025-02-07,9374104,0,0,Rp 25.000
2025-02-07,9482413,1,1,Rp 25.000
2025-02-07,9490261,0,0,Rp 25.000
2025-02-07,9493984,0,0,Rp 25.000
2025-02-07,9528441,1,3,Rp 25.000
2025-02-07,9596010,0,0,Rp 25.000
2025-02-07,9667362,0,0,Rp 25.000
2025-02-07,9992333,0,0,Rp 25.000
2025-02-08,1050934,0,0,Rp 25.000
2025-02-08,1206864,0,0,Rp 25.000
2025-02-08,1279550,1,1,Rp 25.000
2025-02-08,1339660,0,0,Rp 25.000
2025-02-08,1378564,0,0,Rp 25.000
2025-02-08,1437844,0,0,Rp 25.000
2025-02-08,1762736,1,2,Rp 25.000
2025-02-08,1861074,0,0,Rp 25.000
2025-02-08,1997721,0,0,Rp 25.000
2025-02-08,2354214,0,0,Rp 25.000
2025-02-08,2362860,0,0,Rp 25.000
2025-02-08,2619733,1,1,Rp 25.000
2025-02-08,2698971,0,0,Rp 25.000
2025-02-08,2972748,0,0,Rp 25.000
2025-02-08,3155932,0,0,Rp 25.000
2025-02-08,3179654,0,0,Rp 25.000
2025-02-08,3429007,0,0,Rp 25.000
2025-02-08,3480450,0,0,Rp 25.000
2025-02-08,3752760,0,0,Rp 25.000
2025-02-08,3855538,0,0,Rp 25.000
2025-02-08,3943820,0,0,Rp 25.000
2025-02-08,4199837,0,0,Rp 25.000
2025-02-08,4209947,0,0,Rp 25.000
2025-02-08,4235710,0,0,Rp 25.000
2025-02-08,4331275,0,0,Rp 25.000
2025-02-08,4534174,0,0,Rp 25.000
2025-02-08,4803444,1,1,Rp 25.000
2025-02-08,4809827,0,0,Rp 25.000
2025-02-08,5108618,1,1,Rp 25.000
2025-02-08,5109452,0,0,Rp 25.000
2025-02-08,5460652,0,0,Rp 25.000
2025-02-08,5826319,0,0,Rp 25.000
2025-02-08,5930602,0,0,Rp 25.000
2025-02-08,6177816,0,0,Rp 25.000
2025-02-08,6575235,0,0,Rp 25.000
2025-02-08,6639316,0,0,Rp 25.000
2025-02-08,6765143,0,0,Rp 25.000
2025-02-08,6836741,0,0,Rp 25.000
2025-02-08,6919262,0,0,Rp 25.000
2025-02-08,7004082,0,0,Rp 25.000
2025-02-08,7057158,0,0,Rp 25.000
2025-02-08,7106880,1,1,Rp 25.000
2025-02-08,7196396,0,0,Rp 25.000
2025-02-08,7220623,0,0,Rp 25.000
2025-02-08,7230813,1,2,Rp 25.000
2025-02-08,7326101,0,0,Rp 25.000
2025-02-08,7429729,0,0,Rp 25.000
2025-02-08,7577891,0,0,Rp 25.000
2025-02-08,7583994,0,0,Rp 25.000
2025-02-08,7589537,1,3,Rp 25.000
2025-02-08,7776692,0,0,Rp 25.000
2025-02-08,7861443,0,0,Rp 25.000
2025-02-08,8045923,0,0,Rp 25.000
2025-02-08,8067340,1,2,Rp 25.000
2025-02-08,8144709,0,0,Rp 25.000
2025-02-08,8196253,0,0,Rp 25.000
2025-02-08,8218572,0,0,Rp 25.000
2025-02-08,8555743,0,0,Rp 25.000
2025-02-08,8645619,1,2,Rp 25.000
2025-02-08,8648758,0,0,Rp 25.000
2025-02-08,8700248,0,0,Rp 25.000
2025-02-08,8744377,0,0,Rp 25.000
2025-02-08,8828855,1,6,Rp 25.000
2025-02-08,8880141,0,0,Rp 25.000
2025-02-08,9247401,0,0,Rp 25.000
2025-02-08,9293374,1,3,Rp 25.000
2025-02-08,9558461,0,0,Rp 25.000
2025-02-08,9635545,0,0,Rp 25.000
2025-02-08,9740286,0,0,Rp 25.000
2025-02-08,9755261,1,2,Rp 25.000
2025-02-09,1035629,0,0,Rp 25.000
2025-02-09,1241690,1,1,Rp 25.000
2025-02-09,1494866,0,0,Rp 25.000
2025-02-09,1513927,0,0,Rp 25.000
2025-02-09,1766959,0,0,Rp 25.000
2025-02-09,2248056,0,0,Rp 25.000
2025-02-09,2265310,0,0,Rp 25.000
2025-02-09,2280963,1,5,Rp 25.000
2025-02-09,2496875,0,0,Rp 25.000
2025-02-09,2551737,1,7,Rp 25.000
2025-02-09,2675962,0,0,Rp 25.000
2025-02-09,2711952,0,0,Rp 25.000
2025-02-09,2854623,1,1,Rp 25.000
2025-02-09,3417825,1,3,Rp 25.000
2025-02-09,3618169,0,0,Rp 25.000
2025-02-09,3622681,0,0,Rp 25.000
2025-02-09,4104025,0,0,Rp 25.000
2025-02-09,4161742,0,0,Rp 25.000
2025-02-09,4192341,0,0,Rp 25.000
2025-02-09,4226377,0,0,Rp 25.000
2025-02-09,4264806,0,0,Rp 25.000
2025-02-09,4377657,1,3,Rp 25.000
2025-02-09,4463330,0,0,Rp 25.000
2025-02-09,4489015,0,0,Rp 25.000
2025-02-09,4585438,1,1,Rp 25.000
2025-02-09,4629347,0,0,Rp 25.000
2025-02-09,4949174,0,0,Rp 25.000
2025-02-09,5154656,0,0,Rp 25.000
2025-02-09,5233235,0,0,Rp 25.000
2025-02-09,5280208,0,0,Rp 25.000
2025-02-09,5373016,0,0,Rp 25.000
2025-02-09,5546706,0,0,Rp 25.000
2025-02-09,5565419,0,0,Rp 25.000
2025-02-09,5675820,1,1,Rp 25.000
2025-02-09,6073138,0,0,Rp 25.000
2025-02-09,6078482,0,0,Rp 25.000
2025-02-09,6378832,0,0,Rp 25.000
2025-02-09,6429327,0,0,Rp 25.000
2025-02-09,6529317,0,0,Rp 25.000
2025-02-09,6778702,0,0,Rp 25.000
2025-02-09,6943807,1,1,Rp 25.000
2025-02-09,6952877,0,0,Rp 25.000
